Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G01780,215.4990333,0.225557402,0.210363916,1.072224774,0.283619086,0.95515897,PLIM2B,protein_coding,PLIM2B;protein_coding;LIM domain-containing protein PLIM2b 
AT1G01790,361.5422717,0.068145192,0.155849073,0.437251184,0.661929194,0.999794524,KEA1,protein_coding,KEA1;protein_coding;K(+) efflux antiporter 1; chloroplastic 
AT1G01810,1544.931162,-0.018062169,0.153781836,-0.117453205,0.906500925,0.999794524,,protein_coding,protein_coding;T1N6.23 
AT1G01830,2297.37231,-0.292846886,0.100396983,-2.916889308,0.003535412,0.220819932,,protein_coding,protein_coding;ARM repeat superfamily protein 
AT1G01840,138.0553227,0.470609314,0.73283661,0.642174951,0.520759595,0.994264698,,protein_coding,protein_coding;AP2-like ethylene-responsive transcription factor SNZ 
AT1G01870,6.345008308,-0.053822525,1.058624773,-0.050841928,0.95945148,0.999794524,,tRNA,tRNA;pre-tRNA 
AT1G01880,520.4838587,0.107397999,0.147617525,0.727542339,0.466893789,0.991604655,GEN1,protein_coding,GEN1;protein_coding;Flap endonuclease GEN-like 1 
AT1G01890,7.426652137,0.463229851,0.949500696,0.487866784,0.625644203,0.999794524,,tRNA,tRNA;pre-tRNA 
AT1G01900,23.34573511,0.358120092,0.502052333,0.713312275,0.475652543,0.992671229,SBTI1.1,protein_coding,SBTI1.1;protein_coding;SBTI1.1 
AT1G01910,17.11578337,-0.271041979,0.794561765,-0.341121347,0.733012232,0.999794524,,protein_coding,protein_coding;ATPase 
AT1G01920,1426.946862,-0.353599291,0.188929374,-1.871595104,0.061262641,0.712640759,,protein_coding,protein_coding;SET domain-containing protein 
AT1G01930,2.191624366,2.14048991,2.078457481,1.029845416,0.303082577,NA,,protein_coding,protein_coding;F22M8.6 protein 
AT1G01940,1.74453921,-1.814489272,2.96837511,-0.611273577,0.54101848,NA,CYP18-1,protein_coding,CYP18-1;protein_coding;Peptidyl-prolyl cis-trans isomerase CYP18-1 
AT1G01950,858.675295,0.030345322,0.145059103,0.209192813,0.834297723,0.999794524,ARK2,protein_coding,ARK2;protein_coding;Kinesin-like protein 
AT1G01960,136.3080215,-0.925855119,0.400559796,-2.311403012,0.020810605,0.487432172,BIG3,protein_coding,BIG3;protein_coding;Brefeldin A-inhibited guanine nucleotide-exchange protein 3 
AT1G01970,217.7496559,0.684934105,0.333254475,2.055288546,0.039851143,0.617453614,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g01970 
AT1G01980,126.917755,-0.620220292,0.220750185,-2.809602592,0.004960271,0.253822033,SEC1A,protein_coding,SEC1A;protein_coding;Berberine bridge enzyme-like 1 
AT1G01990,176.1050228,-0.156342488,0.193388742,-0.808436349,0.418839434,0.987544832,,protein_coding,protein_coding;At1g01990 
AT1G02000,160.7339764,0.383139069,0.552739662,0.6931637,0.488206826,0.994088863,GAE2,protein_coding,GAE2;protein_coding;UDP-glucuronate 4-epimerase 2 
AT1G02010,0.755513534,-0.717929823,3.36700756,-0.213224892,0.831151554,NA,SEC1A,protein_coding,SEC1A;protein_coding;secretory 1A 
AT1G02040,8.038100465,-1.91227172,1.282253003,-1.491337291,0.135872963,0.859661183,,protein_coding,protein_coding;At1g02040 
AT1G02050,134.6225928,0.092337448,0.253450439,0.364321515,0.715617936,0.999794524,PKSA,protein_coding,PKSA;protein_coding;Type III polyketide synthase A 
AT1G02060,26.25414799,0.757622498,0.460107346,1.646621173,0.099635936,0.808622053,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02060; chloroplastic 
AT1G02065,507.7333006,0.335282874,0.173993631,1.926983603,0.053981673,0.676364353,SPL8,protein_coding,SPL8;protein_coding;Squamosa promoter-binding-like protein 8 
AT1G02070,0.978452479,-1.027617592,2.38560613,-0.430757441,0.666644748,NA,,protein_coding,protein_coding;At1g02070 
AT1G02080,2.209225194,0.717707646,2.284094459,0.314219775,0.753354125,NA,,protein_coding,protein_coding;Transcription regulator 
AT1G02100,497.7217751,-0.041797101,0.144172747,-0.289909859,0.771885199,0.999794524,LCMT1,protein_coding,LCMT1;protein_coding;Leucine carboxyl methyltransferase 1 homolog 
AT1G02120,75.89451909,0.304185221,0.308573327,0.985779374,0.32424139,0.965826254,VAD1,protein_coding,VAD1;protein_coding;Protein VASCULAR ASSOCIATED DEATH 1; chloroplastic 
AT1G02130,100.5523692,0.410094577,0.373659256,1.097509485,0.272418737,0.953259258,RABD2A,protein_coding,RABD2A;protein_coding;Ras-related protein RABD2a 
AT1G02145,268.7227901,-0.095398044,0.197573664,-0.482847977,0.629203682,0.999794524,ALG12,protein_coding,ALG12;protein_coding;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1;6-mannosyltransferase 
AT1G02150,967.104212,0.067315568,0.172175416,0.390970846,0.695818785,0.999794524,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02150 
AT1G02170,3.044405993,2.01080555,1.718860568,1.169847972,0.242062154,NA,AMC1,protein_coding,AMC1;protein_coding;MCP1b 
AT1G02190,65.72846332,-0.154761412,0.340238584,-0.454861438,0.649208927,0.999794524,,protein_coding,protein_coding;Protein CER1-like 1 
AT1G02205,294.4941669,-1.624934139,0.532887667,-3.049299583,0.002293756,0.169176721,CER1,protein_coding,CER1;protein_coding;Fatty acid hydroxylase superfamily 
AT1G02210,10.2865672,-1.05080815,0.751567892,-1.398154659,0.162066629,0.895542991,,protein_coding,protein_coding;At1g02210 
AT1G02220,67.9925189,0.636614229,0.359653724,1.770075456,0.076714572,0.752827326,NAC003,protein_coding,NAC003;protein_coding;NAC domain-containing protein 3 
AT1G02230,564.2578982,-0.106500541,0.159527529,-0.667599762,0.50438911,0.994088863,NAC004,protein_coding,NAC004;protein_coding;NAC domain-containing protein 4 
AT1G02250,12.01885142,5.657791954,2.966396937,1.907294295,0.056482489,0.686337042,NAC005,protein_coding,NAC005;protein_coding;NAC domain-containing protein 5 
AT1G02260,16.06106895,1.294574418,0.651840621,1.986029063,0.047030097,0.646516183,,protein_coding,protein_coding;At1g02260 
AT1G02270,14.41554262,0.324472682,0.685838129,0.473103884,0.636139066,0.999794524,,protein_coding,protein_coding;Uncharacterized calcium-binding protein At1g02270 
AT1G02280,322.5222779,-0.010739453,0.161843819,-0.066356895,0.947093687,0.999794524,TOC33,protein_coding,TOC33;protein_coding;Translocase of chloroplast 33; chloroplastic 
AT1G02290,47.30888937,-0.000467512,0.364759023,-0.001281702,0.99897735,0.999794524,,protein_coding,protein_coding;At1g02290 
AT1G02300,3.225253751,-1.74128829,2.014098833,-0.864549575,0.387286059,0.982892056,CATHB1,protein_coding,CATHB1;protein_coding;Cathepsin B-like protease 1 
AT1G02305,84.30284687,-0.309738541,0.274545617,-1.128186072,0.259241345,0.948998756,CATHB2,protein_coding,CATHB2;protein_coding;Cathepsin B-like protease 2 
AT1G02310,8.606247383,0.486866818,0.808394214,0.602264106,0.54699835,0.997357233,MAN1,protein_coding,MAN1;protein_coding;MAN1 
AT1G02330,243.4829482,0.295697701,0.196445785,1.505238207,0.132262846,0.855390213,CSU2,protein_coding,CSU2;protein_coding;CONTAINS InterPro DOMAIN/s: Hepatocellular carcinoma-associated antigen 59 (InterPro:IPR010756); Has 1239 Blast hits to 998 proteins in 204 species: Archae - 4; Bacteria - 71; Metazoa - 421; Fungi - 109; Plants - 87; Viruses - 5; Other Eukaryotes -  /.../ource: NCBI BLink). 
AT1G02335,4.23983942,2.980192579,1.390567073,2.143149106,0.032101127,0.572143574,GL22,protein_coding,GL22;protein_coding;Germin-like protein subfamily 2 member 2 
AT1G02350,353.6459885,-0.379775192,0.168609218,-2.252398753,0.024297084,0.527140514,,protein_coding,protein_coding;Protoporphyrinogen oxidase-like protein 
AT1G02360,7.798380401,0.151987729,0.925346344,0.164249559,0.869534688,0.999794524,,protein_coding,protein_coding;Chitinase family protein 
AT1G02380,43.94761479,0.062021114,0.354176672,0.175113492,0.860990457,0.999794524,,protein_coding,protein_coding;T6A9.7 protein 
AT1G02390,111.5023944,-0.064951452,0.267847201,-0.242494423,0.808397078,0.999794524,GPAT2,protein_coding,GPAT2;protein_coding;Probable glycerol-3-phosphate acyltransferase 2 
AT1G02400,182.2457999,-0.195638326,0.423324424,-0.462147505,0.643975545,0.999794524,GA2OX6,protein_coding,GA2OX6;protein_coding;Gibberellin 2-beta-dioxygenase 6 
AT1G02410,412.0653362,-0.323394669,0.158557897,-2.039599887,0.041390193,0.62465881,COX11,protein_coding,COX11;protein_coding;Cytochrome c oxidase assembly protein COX11; mitochondrial 
AT1G02420,286.3714925,0.518753994,0.428126576,1.211683699,0.225633481,0.935693812,,protein_coding,protein_coding;Putative pentatricopeptide repeat-containing protein At1g02420 
AT1G02430,330.8587071,-0.221384099,0.194980684,-1.135415545,0.256201249,0.948784272,ATARFD1B,protein_coding,ATARFD1B;protein_coding;ADP-ribosylation factor D1B 
AT1G02440,38.76721584,-0.632252479,0.421891402,-1.498614279,0.133973726,0.857899866,ATARFD1A,protein_coding,ATARFD1A;protein_coding;ADP-ribosylation factor D1A 
AT1G02450,478.1856868,0.058702922,0.126133747,0.465402191,0.641643466,0.999794524,NIMIN-1,protein_coding,NIMIN-1;protein_coding;NIMIN1 
AT1G02460,6.730067828,-0.059159755,0.957542447,-0.061782906,0.950735717,0.999794524,,protein_coding,protein_coding;At1g02460 
AT1G02470,2.639780853,0.905142,2.174668739,0.416220633,0.677248563,NA,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02475,499.9620353,-0.031377069,0.16992078,-0.184657046,0.853498039,0.999794524,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02490,169.4917602,-0.021023837,0.198469789,-0.105929657,0.915638164,0.999794524,,protein_coding,protein_coding;unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink). 
AT1G02500,10.40422906,0.293219099,0.857162942,0.342080933,0.732289986,0.999794524,SAM1,protein_coding,SAM1;protein_coding;S-adenosylmethionine synthase 
AT1G02510,113.9628102,-0.104412799,0.28153283,-0.370872552,0.71073246,0.999794524,TPK4,protein_coding,TPK4;protein_coding;TPK4 
AT1G02520,854.1950549,0.044646004,0.128838189,0.346527721,0.728946155,0.999794524,ABCB11,protein_coding,ABCB11;protein_coding;ABC transporter B family member 11 
AT1G02540,542.3276737,0.163419226,0.285238653,0.572921042,0.566698157,0.998701865,,protein_coding,protein_coding;T14P4.13 protein 
AT1G02550,55.58361888,-0.166887586,0.312130125,-0.534673113,0.592875916,0.999794524,,protein_coding,protein_coding;Invertase 
AT1G02570,88.27325469,-0.020942511,0.28022739,-0.07473399,0.940426363,0.999794524,,protein_coding,protein_coding;Transmembrane protein 
AT1G02590,245.3853496,-0.20120586,0.168607315,-1.19334004,0.232736227,0.940526226,,protein_coding,protein_coding;Aldehyde oxidase/xanthine dehydrogenase; molybdopterin binding protein 
AT1G02600,293.3498879,-0.038566231,0.184416122,-0.209126137,0.834349772,0.999794524,,tRNA,tRNA;pre-tRNA 
AT1G02610,62.37525478,-0.042769903,0.446826132,-0.095719341,0.92374348,0.999794524,,protein_coding,protein_coding;RING/FYVE/PHD zinc finger superfamily protein 
AT1G02630,82.95025905,-0.126535155,0.286813277,-0.441176073,0.659085533,0.999794524,ETN8,protein_coding,ETN8;protein_coding;Equilibrative nucleotide transporter 8 
AT1G02640,34.19764889,0.196525727,0.451736743,0.435044813,0.6635299,0.999794524,BXL2,protein_coding,BXL2;protein_coding;Probable beta-D-xylosidase 2 
AT1G02650,33.31351536,1.988663322,0.687880218,2.891002342,0.003840153,0.233541911,,protein_coding,protein_coding;T14P4.7 protein 
AT1G02670,522.9382014,-0.218005452,0.149204162,-1.461121788,0.143982022,0.874104517,,protein_coding,protein_coding;P-loop containing nucleoside triphosphate hydrolases superfamily protein 
AT1G02680,18.22639787,0.321162363,0.682053941,0.470875313,0.637729778,0.999794524,TAF13,protein_coding,TAF13;protein_coding;Transcription initiation factor TFIID subunit 13 
AT1G02690,201.7709183,-0.611036285,0.297759198,-2.052115566,0.040158432,0.619732363,IMPA-6,protein_coding,IMPA-6;protein_coding;Importin subunit alpha 
AT1G02700,10.06249893,0.22600144,1.242551632,0.181884949,0.855673017,0.999794524,,protein_coding,protein_coding;GATA transcription factor-like protein 
AT1G02705,67.71712695,-0.278530128,0.389208635,-0.715631934,0.47421865,0.992550307,,protein_coding,protein_coding;
AT1G02710,379.9601726,0.016239118,0.201922275,0.080422617,0.935901139,0.999794524,,protein_coding,protein_coding;Glycine-rich protein 
AT1G02720,332.9604395,0.182011071,0.153863379,1.182939513,0.23683312,0.943963481,GATL5,protein_coding,GATL5;protein_coding;Probable galacturonosyltransferase-like 5 
AT1G02730,23.93815323,0.381768799,0.59248441,0.644352479,0.519346892,0.994088863,CSLD5,protein_coding,CSLD5;protein_coding;Cellulose synthase-like protein D5 
AT1G02740,216.0201347,-0.344780236,0.219392934,-1.571519326,0.116062069,0.835388287,MRG2,protein_coding,MRG2;protein_coding;Protein MRG2 
AT1G02750,0.836069502,0.067122809,3.562848922,0.018839645,0.984969027,NA,DI19-2,protein_coding,DI19-2;protein_coding;Protein DEHYDRATION-INDUCED 19 homolog 2 
AT1G02770,4.559145063,4.402691721,1.754571329,2.509269158,0.012098126,0.37838936,,protein_coding,protein_coding;UPF0725 protein At1g02770 
AT1G02800,80.65946241,0.151206515,0.572683793,0.26403142,0.791755708,0.999794524,CEL2,protein_coding,CEL2;protein_coding;Endoglucanase 1 
AT1G02810,10.42061253,0.20367913,0.782848084,0.260177081,0.794727182,0.999794524,PME7,protein_coding,PME7;protein_coding;Probable pectinesterase/pectinesterase inhibitor 7 
AT1G02813,2.040662789,0.332432038,1.728079971,0.192370749,0.847451803,NA,,protein_coding,protein_coding;Protein of unknown function; DUF538 
AT1G02816,14.31172798,0.34192087,0.739738989,0.462218262,0.643924808,0.999794524,,protein_coding,protein_coding;F22D16.19 protein 
AT1G02820,36.82005439,1.325981928,0.478375902,2.771840977,0.005574026,0.265935924,LEA2,protein_coding,LEA2;protein_coding;LEA3 
AT1G02830,92.7841516,0.118096551,0.382926,0.308405674,0.757773665,0.999794524,RPL22A,protein_coding,RPL22A;protein_coding;Putative 60S ribosomal protein L22-1 
AT1G02850,241.5093658,-0.066419885,0.232617998,-0.285532013,0.775236582,0.999794524,BGLU11,protein_coding,BGLU11;protein_coding;Beta-glucosidase 11 
AT1G02860,177.6853001,-0.236133157,0.184212371,-1.281852875,0.199894262,0.920233142,BAH1,protein_coding,BAH1;protein_coding;E3 ubiquitin-protein ligase BAH1 
AT1G02870,11.30392431,-0.200743978,0.689719168,-0.291051761,0.771011733,0.999794524,,protein_coding,protein_coding;At1g02870 
AT1G02890,304.5050677,0.02436805,0.193677811,0.125817461,0.89987642,0.999794524,,protein_coding,protein_coding;AAA-type ATPase family protein 
AT1G02900,62.47991353,-0.077021577,0.399505215,-0.19279242,0.84712154,0.999794524,RALF1,protein_coding,RALF1;protein_coding;RALFL1 
AT1G02910,54.51685431,-0.253785978,0.403610781,-0.628788897,0.52948727,0.99519378,LPA1,protein_coding,LPA1;protein_coding;Protein LOW PSII ACCUMULATION 1; chloroplastic 
AT1G02920,872.1481809,-0.123229594,0.125996593,-0.978039096,0.328054988,0.966141069,GSTF7,protein_coding,GSTF7;protein_coding;Glutathione S-transferase F7 
AT1G02930,324.9033888,0.006663871,0.164250901,0.040571292,0.967637671,0.999794524,GSTF6,protein_coding,GSTF6;protein_coding;Glutathione S-transferase F6 
AT1G02940,9158.671486,0.76528556,0.430330012,1.778369016,0.075343268,0.748359422,ATGSTF5,protein_coding,ATGSTF5;protein_coding;glutathione S-transferase (class phi) 5 
AT1G02950,560.5516358,0.013272838,0.149004616,0.089076694,0.92902096,0.999794524,ATGSTF4,protein_coding,ATGSTF4;protein_coding;glutathione S-transferase F4 
AT1G02952,935.993033,-0.0179151,0.158868847,-0.112766602,0.910215597,0.999794524,,lncRNA,lncRNA;other RNA 
AT1G02960,478.0203249,-0.071638042,0.126867191,-0.564669569,0.572298537,0.998821325,,protein_coding,protein_coding;Kinetochore protein 
AT1G02965,347.4470947,-0.014657417,0.171903016,-0.085265616,0.932050227,0.999794524,,protein_coding,protein_coding;unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02960.3); Has 8 Blast hits to 8 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 8; Viruses - 0; Other Eukaryotes - 0 (source: NC /.../nk). 
AT1G02970,616.5231659,0.096078485,0.3462903,0.277450696,0.781434059,0.999794524,WEE1,protein_coding,WEE1;protein_coding;Wee1-like protein kinase 
AT1G02980,1203.551749,-0.03586952,0.102929718,-0.348485559,0.727475557,0.999794524,CUL2,protein_coding,CUL2;protein_coding;Cullin-2 
AT1G02990,2.069969634,1.559232238,1.857317625,0.839507587,0.401184533,NA,,protein_coding,protein_coding;BEST Arabidopsis thaliana protein match is: CW-type Zinc Finger (TAIR:AT3G62900.1); Has 5847 Blast hits to 4410 proteins in 438 species: Archae - 17; Bacteria - 452; Metazoa - 2463; Fungi - 354; Plants - 306; Viruses - 11; Other Eukaryotes - 2244 (s /.../ NCBI BLink). 
AT1G03030,5.319847519,0.308799622,1.056990558,0.292149839,0.770172062,0.999794524,,protein_coding,protein_coding;At1g03030 
AT1G03040,78.83791581,-0.136184518,0.338011016,-0.402899644,0.687022053,0.999794524,,protein_coding,protein_coding;basic helix-loop-helix (bHLH) DNA-binding superfamily protein 
AT1G03050,186.5005455,-0.303303706,0.231520351,-1.31005203,0.190178235,0.914467502,,protein_coding,protein_coding;Putative clathrin assembly protein At1g03050 
AT1G03080,352.8786345,-0.097695179,0.157044518,-0.622085896,0.533885389,0.99519378,NET1D,protein_coding,NET1D;protein_coding;Protein NETWORKED 1D 
