Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G01510,645.6995209,-0.214079195,0.096850938,-2.21039879,0.027077498,0.093658191,AN,protein_coding,AN;protein_coding;C-terminal binding protein AN 
AT1G01520,308.6921313,-0.577282624,0.151343659,-3.814382622,0.000136524,0.001855764,,protein_coding,protein_coding;ASG4 
AT1G01530,1965.966082,-0.851903167,0.220789014,-3.858449082,0.000114109,0.001646078,AGL28,protein_coding,AGL28;protein_coding;AGL28 
AT1G01540,1382.332518,0.41690977,0.195009284,2.137897037,0.032525101,0.106975324,,protein_coding,protein_coding;Probable serine/threonine-protein kinase At1g01540 
AT1G01550,7.080199741,-0.008942687,0.623997105,-0.014331295,0.988565672,0.993479163,BPS1,protein_coding,BPS1;protein_coding;Protein BPS1; chloroplastic 
AT1G01560,255.6856329,-0.409141258,0.208140531,-1.96569719,0.0493336,0.143388006,MPK11,protein_coding,MPK11;protein_coding;Mitogen-activated protein kinase 11 
AT1G01570,135.9606241,-1.026490229,0.298681234,-3.436741623,0.000588757,0.005500876,,protein_coding,protein_coding;F22L4.11 protein 
AT1G01580,8.122558703,0.814681295,0.705187743,1.155268655,0.247980428,0.438147144,FRO2,protein_coding,FRO2;protein_coding;ferric reduction oxidase 2 
AT1G01590,12.07999537,-0.095495348,0.469060785,-0.203588428,0.838675137,0.916621096,FRO1,protein_coding,FRO1;protein_coding;Probable ferric reduction oxidase 1 
AT1G01600,534.4264819,-0.127349599,0.144140672,-0.883509122,0.376961256,0.567896059,CYP86A4,protein_coding,CYP86A4;protein_coding;Cytochrome P450 86A4 
AT1G01620,5070.917165,-0.145675664,0.059306089,-2.456335733,0.014036196,0.058114873,PIP1-3,protein_coding,PIP1-3;protein_coding;TMP-B 
AT1G01630,1084.26321,0.114464232,0.08261874,1.385451203,0.165914544,0.335469543,,protein_coding,protein_coding;Polyphosphoinositide binding protein; putative 
AT1G01640,790.4136753,0.041357463,0.065880222,0.627767515,0.530156249,0.70473186,,protein_coding,protein_coding;BTB/POZ domain-containing protein At1g01640 
AT1G01650,446.5067471,-0.092101651,0.12364069,-0.744913757,0.456323858,0.642947072,SPPL4,protein_coding,SPPL4;protein_coding;Signal peptide peptidase-like 4 
AT1G01670,1.581216708,0.871700825,1.848904177,0.471468904,0.637305921,NA,PUB56,protein_coding,PUB56;protein_coding;U-box domain-containing protein 56 
AT1G01680,12.37021742,-0.925266929,0.653158428,-1.416604134,0.156598699,0.322328969,PUB54,protein_coding,PUB54;protein_coding;U-box domain-containing protein 54 
AT1G01690,1513.321178,-0.09580925,0.218724581,-0.438036044,0.661360155,0.80244115,ATPRD3,protein_coding,ATPRD3;protein_coding;Putative recombination initiation defects 3 
AT1G01700,97.60530138,0.053200337,0.220166927,0.241636368,0.809061939,0.899120808,ATROPGEF2,protein_coding,ATROPGEF2;protein_coding;RHO guanyl-nucleotide exchange factor 2 
AT1G01710,4543.126152,-0.033585713,0.065527955,-0.512540224,0.608272976,0.765154204,,protein_coding,protein_coding;Acyl-CoA thioesterase II 
AT1G01715,190.251088,-0.112383581,0.223936078,-0.501855627,0.61576908,0.770210622,,protein_coding,protein_coding;
AT1G01740,897.3113085,-0.136586922,0.158509958,-0.861693006,0.388856475,0.579279324,BSK4,protein_coding,BSK4;protein_coding;Serine/threonine-protein kinase BSK4 
AT1G01760,158.0227979,-0.179780614,0.287406835,-0.625526578,0.53162551,0.705878544,,protein_coding,protein_coding;TAD1 
AT1G01770,109.8449008,0.010437437,0.287238936,0.036337123,0.971013549,0.985711587,,protein_coding,protein_coding;Propionyl-CoA carboxylase 
AT1G01780,628.014452,-0.032028078,0.102740653,-0.311737145,0.755240296,0.865161409,PLIM2B,protein_coding,PLIM2B;protein_coding;LIM domain-containing protein PLIM2b 
AT1G01790,1183.541209,0.00604382,0.095229247,0.063466003,0.94939543,0.976931135,KEA1,protein_coding,KEA1;protein_coding;K(+) efflux antiporter 1; chloroplastic 
AT1G01810,5757.321867,-0.063454131,0.056504686,-1.122988821,0.261442242,0.452338302,,protein_coding,protein_coding;T1N6.23 
AT1G01830,6507.354251,-0.18740436,0.084253319,-2.224296457,0.026128505,0.091308552,,protein_coding,protein_coding;ARM repeat superfamily protein 
AT1G01840,379.4958612,0.11700966,0.142864783,0.819023815,0.412772826,0.602031436,,protein_coding,protein_coding;AP2-like ethylene-responsive transcription factor SNZ 
AT1G01860,0.949287508,0.921926558,1.575101409,0.585312509,0.558337605,NA,PFC1,protein_coding,PFC1;protein_coding;rRNA adenine N(6)-methyltransferase 
AT1G01870,0.739047021,-1.868737248,2.410257867,-0.775326688,0.438146643,NA,,tRNA,tRNA;pre-tRNA 
AT1G01880,2047.265139,0.022028711,0.096122895,0.229172368,0.818734948,0.905473635,GEN1,protein_coding,GEN1;protein_coding;Flap endonuclease GEN-like 1 
AT1G01890,23.2878969,0.238377942,0.372661118,0.63966411,0.522390993,0.698421701,,tRNA,tRNA;pre-tRNA 
AT1G01900,135.8071495,0.128061579,0.20599565,0.621671282,0.534158039,0.707927665,SBTI1.1,protein_coding,SBTI1.1;protein_coding;SBTI1.1 
AT1G01910,0.689769637,0.812606096,2.450880252,0.331556834,0.740223919,NA,,protein_coding,protein_coding;ATPase 
AT1G01920,5309.342797,0.035044202,0.145473183,0.240898021,0.809634156,0.899420757,,protein_coding,protein_coding;SET domain-containing protein 
AT1G01930,9.988764656,0.224164679,0.49248015,0.455175053,0.648983306,0.79415514,,protein_coding,protein_coding;F22M8.6 protein 
AT1G01940,5.945175998,2.282007434,2.318526092,0.984249192,0.324993004,0.518311765,CYP18-1,protein_coding,CYP18-1;protein_coding;Peptidyl-prolyl cis-trans isomerase CYP18-1 
AT1G01950,2570.09217,0.200334412,0.080207904,2.497689147,0.012500576,0.053312944,ARK2,protein_coding,ARK2;protein_coding;Kinesin-like protein 
AT1G01960,335.5257128,-0.367472755,0.216785995,-1.69509453,0.09005749,0.220781316,BIG3,protein_coding,BIG3;protein_coding;Brefeldin A-inhibited guanine nucleotide-exchange protein 3 
AT1G01970,1216.680312,-0.291977525,0.188956283,-1.545212052,0.12229498,0.272566658,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g01970 
AT1G01980,362.9356012,0.088737889,0.12577151,0.705548409,0.480469017,0.662797095,SEC1A,protein_coding,SEC1A;protein_coding;Berberine bridge enzyme-like 1 
AT1G01990,543.9068358,0.252481158,0.084965782,2.971562812,0.002962883,0.018552313,,protein_coding,protein_coding;At1g01990 
AT1G02000,608.5006065,0.515416696,0.274825369,1.875433471,0.060733114,0.166182006,GAE2,protein_coding,GAE2;protein_coding;UDP-glucuronate 4-epimerase 2 
AT1G02010,1.11661513,-0.090084445,2.660790665,-0.033856269,0.972991765,NA,SEC1A,protein_coding,SEC1A;protein_coding;secretory 1A 
AT1G02040,75.98933638,-1.658994291,0.98685619,-1.681090221,0.092745391,0.225118359,,protein_coding,protein_coding;At1g02040 
AT1G02050,302.598705,0.090063294,0.12287354,0.732975496,0.463573375,0.649136177,PKSA,protein_coding,PKSA;protein_coding;Type III polyketide synthase A 
AT1G02060,68.52410689,-0.483118813,0.218114325,-2.214979753,0.026761454,0.092873529,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02060; chloroplastic 
AT1G02065,3633.246793,-0.097928822,0.148476783,-0.659556468,0.509538498,0.688576261,SPL8,protein_coding,SPL8;protein_coding;Squamosa promoter-binding-like protein 8 
AT1G02070,1.236437769,-1.500095141,1.667973788,-0.899351747,0.368465332,NA,,protein_coding,protein_coding;At1g02070 
AT1G02080,8.849515526,0.919520329,0.795119531,1.156455468,0.247494905,0.437586288,,protein_coding,protein_coding;Transcription regulator 
AT1G02100,2538.477217,0.113211325,0.102313664,1.10651228,0.268504852,0.459973671,LCMT1,protein_coding,LCMT1;protein_coding;Leucine carboxyl methyltransferase 1 homolog 
AT1G02110,5.94375819,0.87271016,0.686588252,1.27108228,0.203699379,0.384295974,,protein_coding,protein_coding;BZIP domain class transcription factor (DUF630 and DUF632) 
AT1G02120,252.0837586,-0.727750656,0.198382865,-3.668414887,0.000244059,0.002850452,VAD1,protein_coding,VAD1;protein_coding;Protein VASCULAR ASSOCIATED DEATH 1; chloroplastic 
AT1G02130,165.8275106,0.142915184,0.187983786,0.760252718,0.447103539,0.634030934,RABD2A,protein_coding,RABD2A;protein_coding;Ras-related protein RABD2a 
AT1G02140,0.558161991,-3.263621572,3.999058057,-0.816097572,0.414444332,NA,MEE63,protein_coding,MEE63;protein_coding;MEE63 
AT1G02145,699.9624395,-0.256989465,0.095293256,-2.696827399,0.007000354,0.034794602,ALG12,protein_coding,ALG12;protein_coding;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1;6-mannosyltransferase 
AT1G02150,6101.574277,-0.224765956,0.102675706,-2.189086043,0.028590587,0.097394734,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02150 
AT1G02160,2.087781783,0.639720984,1.091343007,0.586177746,0.557756075,NA,,protein_coding,protein_coding;Cox19 family protein (CHCH motif) 
AT1G02170,5.516881777,-0.238615351,1.012091264,-0.235764658,0.813615294,NA,AMC1,protein_coding,AMC1;protein_coding;MCP1b 
AT1G02190,147.09591,0.062115786,0.20999234,0.295800249,0.767382633,0.8728578,,protein_coding,protein_coding;Protein CER1-like 1 
AT1G02205,1985.221303,0.593167782,0.269496006,2.201026245,0.027734166,0.095327899,CER1,protein_coding,CER1;protein_coding;Fatty acid hydroxylase superfamily 
AT1G02210,37.49414979,-0.138017423,0.363817256,-0.379359199,0.704421145,0.831412568,,protein_coding,protein_coding;At1g02210 
AT1G02220,108.0572994,-0.046969353,0.297736132,-0.157754965,0.874649887,0.93787759,NAC003,protein_coding,NAC003;protein_coding;NAC domain-containing protein 3 
AT1G02230,3515.333043,-0.105401828,0.055687885,-1.892724553,0.05839451,0.161722384,NAC004,protein_coding,NAC004;protein_coding;NAC domain-containing protein 4 
AT1G02250,122.2662459,-0.612757819,1.170077175,-0.523690088,0.600494111,0.759310666,NAC005,protein_coding,NAC005;protein_coding;NAC domain-containing protein 5 
AT1G02260,33.6456068,0.301220715,0.37104478,0.811817688,0.416896251,0.605712385,,protein_coding,protein_coding;At1g02260 
AT1G02270,57.11953237,-0.362752219,0.276127039,-1.313714946,0.188942149,0.365531985,,protein_coding,protein_coding;Uncharacterized calcium-binding protein At1g02270 
AT1G02280,1081.854963,-0.170970554,0.067879163,-2.518748689,0.011777268,0.051183929,TOC33,protein_coding,TOC33;protein_coding;Translocase of chloroplast 33; chloroplastic 
AT1G02290,83.58850895,-0.799061416,0.245766804,-3.251299218,0.001148789,0.009079969,,protein_coding,protein_coding;At1g02290 
AT1G02300,8.695784316,-2.305270524,1.00831939,-2.286250317,0.022239619,0.081703049,CATHB1,protein_coding,CATHB1;protein_coding;Cathepsin B-like protease 1 
AT1G02305,261.2634443,0.000193827,0.109881254,0.001763972,0.998592555,0.999456389,CATHB2,protein_coding,CATHB2;protein_coding;Cathepsin B-like protease 2 
AT1G02330,1309.998358,-0.136191412,0.091969571,-1.480831226,0.138651553,0.297043231,CSU2,protein_coding,CSU2;protein_coding;CONTAINS InterPro DOMAIN/s: Hepatocellular carcinoma-associated antigen 59 (InterPro:IPR010756); Has 1239 Blast hits to 998 proteins in 204 species: Archae - 4; Bacteria - 71; Metazoa - 421; Fungi - 109; Plants - 87; Viruses - 5; Other Eukaryotes -  /.../ource: NCBI BLink). 
AT1G02335,37.16235619,-0.079005421,0.305789057,-0.258365756,0.796124642,0.890636646,GL22,protein_coding,GL22;protein_coding;Germin-like protein subfamily 2 member 2 
AT1G02350,986.8522951,0.503004733,0.09635308,5.220432336,1.79E-07,1.06E-05,,protein_coding,protein_coding;Protoporphyrinogen oxidase-like protein 
AT1G02360,149.9058772,0.276067824,0.243954348,1.131637235,0.257786979,0.44841187,,protein_coding,protein_coding;Chitinase family protein 
AT1G02380,123.1199605,-0.130912198,0.150453518,-0.870117228,0.384236344,0.574822649,,protein_coding,protein_coding;T6A9.7 protein 
AT1G02390,286.1783817,0.298541368,0.110849837,2.693205293,0.007076868,0.035024442,GPAT2,protein_coding,GPAT2;protein_coding;Probable glycerol-3-phosphate acyltransferase 2 
AT1G02400,1284.667241,-0.704890122,0.180822263,-3.898248541,9.69E-05,0.001455881,GA2OX6,protein_coding,GA2OX6;protein_coding;Gibberellin 2-beta-dioxygenase 6 
AT1G02405,4.180796257,1.803654678,0.97280819,1.854070204,0.063729117,NA,,protein_coding,protein_coding;At1g02405 
AT1G02410,688.3202359,-0.108667067,0.149572388,-0.726518233,0.467521134,0.652280776,COX11,protein_coding,COX11;protein_coding;Cytochrome c oxidase assembly protein COX11; mitochondrial 
AT1G02420,2791.110516,-0.02962217,0.128076585,-0.231284821,0.817093538,0.904426789,,protein_coding,protein_coding;Putative pentatricopeptide repeat-containing protein At1g02420 
AT1G02430,698.7687537,0.132859251,0.134500547,0.98779711,0.323252023,0.516434439,ATARFD1B,protein_coding,ATARFD1B;protein_coding;ADP-ribosylation factor D1B 
AT1G02440,73.23825633,0.231489871,0.315615575,0.733455156,0.463280869,0.64892974,ATARFD1A,protein_coding,ATARFD1A;protein_coding;ADP-ribosylation factor D1A 
AT1G02450,1242.738319,0.177745862,0.052955176,3.356534258,0.000789259,0.006880334,NIMIN-1,protein_coding,NIMIN-1;protein_coding;NIMIN1 
AT1G02460,6.054919699,2.111997513,1.432196803,1.474655933,0.140305069,0.299551068,,protein_coding,protein_coding;At1g02460 
AT1G02470,37.90336246,-0.030956138,0.452692966,-0.068382194,0.945481396,0.974444279,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02475,729.7276717,0.089264648,0.094398713,0.945612971,0.344346026,0.53677772,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02490,713.4624903,-0.817386536,0.200741141,-4.07184363,4.66E-05,0.000837394,,protein_coding,protein_coding;unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink). 
AT1G02500,21.34229689,0.563901518,0.511330937,1.102811266,0.270109135,0.461846703,SAM1,protein_coding,SAM1;protein_coding;S-adenosylmethionine synthase 
AT1G02510,377.4261711,0.018515267,0.103149921,0.179498604,0.857546214,0.926834879,TPK4,protein_coding,TPK4;protein_coding;TPK4 
AT1G02520,2042.216207,0.038007003,0.064619841,0.588163058,0.556422851,0.724376124,ABCB11,protein_coding,ABCB11;protein_coding;ABC transporter B family member 11 
AT1G02540,899.6589917,-0.006512485,0.085747123,-0.075949892,0.939458964,0.97111582,,protein_coding,protein_coding;T14P4.13 protein 
AT1G02550,129.7616136,-0.209286713,0.173372445,-1.207150961,0.227374012,0.413707075,,protein_coding,protein_coding;Invertase 
AT1G02570,360.6952145,0.273001559,0.095749814,2.851196753,0.004355501,0.024515584,,protein_coding,protein_coding;Transmembrane protein 
AT1G02580,1.506909222,-0.090078932,2.309762752,-0.038999214,0.968891015,NA,MEA,protein_coding,MEA;protein_coding;Histone-lysine N-methyltransferase MEDEA 
AT1G02590,925.9997031,0.125516671,0.079849875,1.571908176,0.115971848,0.262867839,,protein_coding,protein_coding;Aldehyde oxidase/xanthine dehydrogenase; molybdopterin binding protein 
AT1G02600,1076.577166,0.143234469,0.064076526,2.23536569,0.025393351,0.089543163,,tRNA,tRNA;pre-tRNA 
AT1G02610,365.5552999,0.134955178,0.131466216,1.026538851,0.304637661,0.498184839,,protein_coding,protein_coding;RING/FYVE/PHD zinc finger superfamily protein 
AT1G02620,9.048671425,1.618892574,0.980491837,1.651102551,0.098717636,0.234950676,,protein_coding,protein_coding;Ras-related small GTP-binding family protein 
AT1G02630,233.9951282,-0.138384896,0.114848797,-1.204931179,0.228229871,0.414255287,ETN8,protein_coding,ETN8;protein_coding;Equilibrative nucleotide transporter 8 
AT1G02640,60.62511406,-0.344714498,0.2200208,-1.566735953,0.117176423,0.264848729,BXL2,protein_coding,BXL2;protein_coding;Probable beta-D-xylosidase 2 
AT1G02650,29.11615576,-1.937686058,1.593988057,-1.215621441,0.224129163,0.409772096,,protein_coding,protein_coding;T14P4.7 protein 
AT1G02670,2309.235234,0.176062878,0.043882362,4.012155885,6.02E-05,0.001004033,,protein_coding,protein_coding;P-loop containing nucleoside triphosphate hydrolases superfamily protein 
AT1G02680,165.0703303,-0.04670694,0.152036388,-0.307208955,0.75868433,0.867522229,TAF13,protein_coding,TAF13;protein_coding;Transcription initiation factor TFIID subunit 13 
AT1G02690,307.6450307,-0.099165922,0.208300218,-0.476072099,0.634023013,0.783165082,IMPA-6,protein_coding,IMPA-6;protein_coding;Importin subunit alpha 
AT1G02700,15.76904598,1.50164134,1.209869172,1.241160097,0.214546612,0.397488652,,protein_coding,protein_coding;GATA transcription factor-like protein 
AT1G02705,180.3511386,-0.412358717,0.158358793,-2.603952133,0.009215563,0.042710081,,protein_coding,protein_coding;
AT1G02710,983.8259646,0.034720275,0.148570826,0.233695103,0.81522169,0.903276999,,protein_coding,protein_coding;Glycine-rich protein 
AT1G02720,1352.771519,0.026271251,0.050617374,0.51901648,0.603749249,0.761382871,GATL5,protein_coding,GATL5;protein_coding;Probable galacturonosyltransferase-like 5 
AT1G02730,228.5420844,-0.189911337,0.166407686,-1.141241379,0.253769489,0.444588369,CSLD5,protein_coding,CSLD5;protein_coding;Cellulose synthase-like protein D5 
AT1G02740,885.8406847,0.297196506,0.111195125,2.672747626,0.007523283,0.036710376,MRG2,protein_coding,MRG2;protein_coding;Protein MRG2 
AT1G02750,1.493552967,-0.090069938,1.876880436,-0.047989172,0.961724872,NA,DI19-2,protein_coding,DI19-2;protein_coding;Protein DEHYDRATION-INDUCED 19 homolog 2 
AT1G02770,3.575114878,0.925608621,1.354109608,0.683555169,0.494256102,NA,,protein_coding,protein_coding;UPF0725 protein At1g02770 
AT1G02800,263.2861036,0.51352001,0.142520906,3.603120586,0.00031442,0.003438593,CEL2,protein_coding,CEL2;protein_coding;Endoglucanase 1 
AT1G02810,28.16918356,-0.058603018,0.320348746,-0.182935063,0.854848971,0.925345654,PME7,protein_coding,PME7;protein_coding;Probable pectinesterase/pectinesterase inhibitor 7 
AT1G02813,6.351491322,-0.47543955,0.780365729,-0.609252216,0.542357275,0.71379558,,protein_coding,protein_coding;Protein of unknown function; DUF538 
AT1G02816,8.505420163,0.334621878,1.24599052,0.268558928,0.788269122,0.886488484,,protein_coding,protein_coding;F22D16.19 protein 
AT1G02820,186.5610838,-0.031844293,0.17842282,-0.17847657,0.85834872,0.927465521,LEA2,protein_coding,LEA2;protein_coding;LEA3 
AT1G02830,239.9186715,0.225033974,0.213457445,1.054233429,0.291776058,0.484837986,RPL22A,protein_coding,RPL22A;protein_coding;Putative 60S ribosomal protein L22-1 
AT1G02850,892.9018909,-0.017532627,0.067096208,-0.26130578,0.793856709,0.889276953,BGLU11,protein_coding,BGLU11;protein_coding;Beta-glucosidase 11 
AT1G02860,562.0935637,0.059988214,0.083004773,0.722708005,0.469859296,0.654359349,BAH1,protein_coding,BAH1;protein_coding;E3 ubiquitin-protein ligase BAH1 
AT1G02870,20.14671356,-0.095398898,0.343586107,-0.277656447,0.781276096,0.882032633,,protein_coding,protein_coding;At1g02870 
AT1G02880,1.082482245,-0.102774557,1.776833867,-0.057841399,0.953874962,NA,TPK1,protein_coding,TPK1;protein_coding;thiamin pyrophosphokinase1 
AT1G02890,1300.372472,-0.094268932,0.066827878,-1.410622851,0.15835585,0.324751159,,protein_coding,protein_coding;AAA-type ATPase family protein 
AT1G02900,143.1576057,-0.332243039,0.159398848,-2.084350313,0.037128314,0.117014871,RALF1,protein_coding,RALF1;protein_coding;RALFL1 
AT1G02910,338.7306097,-0.221524823,0.127317052,-1.73994622,0.081868462,0.206085202,LPA1,protein_coding,LPA1;protein_coding;Protein LOW PSII ACCUMULATION 1; chloroplastic 
AT1G02920,2469.858013,0.139057947,0.043417061,3.202841063,0.001360791,0.010303698,GSTF7,protein_coding,GSTF7;protein_coding;Glutathione S-transferase F7 
AT1G02930,1114.025432,0.136293313,0.063736034,2.138402794,0.032484066,0.106862666,GSTF6,protein_coding,GSTF6;protein_coding;Glutathione S-transferase F6 
AT1G02940,80562.66584,0.378042908,0.09959545,3.79578493,0.000147177,0.001953543,ATGSTF5,protein_coding,ATGSTF5;protein_coding;glutathione S-transferase (class phi) 5 
AT1G02950,1491.128019,-0.013185825,0.064194235,-0.205405121,0.83725562,0.916032862,ATGSTF4,protein_coding,ATGSTF4;protein_coding;glutathione S-transferase F4 
AT1G02952,3015.854207,0.099197278,0.101807807,0.97435826,0.329878687,0.522934329,,lncRNA,lncRNA;other RNA 
AT1G02960,1510.939573,-0.224575296,0.092612855,-2.424882541,0.01531334,0.061971468,,protein_coding,protein_coding;Kinetochore protein 
