Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G01300,1101.531394,0.070144208,0.100242936,0.699742156,0.484088345,0.668060939,APF2,protein_coding,APF2;protein_coding;Aspartyl protease family protein 2 
AT1G01305,13.19629958,0.461230123,0.852386449,0.541104477,0.588435573,0.751285385,,protein_coding,protein_coding;Putative uncharacterized protein 
AT1G01310,1525.276118,0.181845927,0.079976383,2.273745341,0.022981302,0.085949902,,protein_coding,protein_coding;At1g01310 
AT1G01320,460.9437132,0.525026091,0.151588718,3.463490532,0.000533215,0.005848428,,protein_coding,protein_coding;Tetratricopeptide repeat (TPR)-like superfamily protein 
AT1G01335,869.1630317,0.025834742,0.064245263,0.402126802,0.687590709,0.822459923,AREP1,protein_coding,AREP1;protein_coding;Auxin-responsive endogenous peptide 1 
AT1G01340,1647.698517,-0.202611487,0.069785189,-2.90335944,0.003691827,0.023016566,CNGC10,protein_coding,CNGC10;protein_coding;Probable cyclic nucleotide-gated ion channel 10 
AT1G01350,176.5821228,-0.027896536,0.143304019,-0.194666806,0.8456538,0.919707208,,protein_coding,protein_coding;Zinc finger CCCH domain-containing protein 1 
AT1G01355,1.04652207,0.039977854,3.263675434,0.012249335,0.990226689,NA,,protein_coding,protein_coding;Putative endonuclease or glycosyl hydrolase 
AT1G01360,17.17312523,-1.284064256,0.448899259,-2.860473104,0.004230094,0.025430508,PYL9,protein_coding,PYL9;protein_coding;RCAR1 
AT1G01370,202.3678927,-0.556317442,0.216353739,-2.57133269,0.010130795,0.048222491,HTR12,protein_coding,HTR12;protein_coding;Histone H3-like centromeric protein HTR12 
AT1G01400,3644.552119,-0.103721007,0.103921226,-0.998073353,0.31824379,0.515220533,,protein_coding,protein_coding;F6F3.20 protein 
AT1G01410,2095.173057,0.348103218,0.162047785,2.148151662,0.031701709,0.108397403,APUM22,protein_coding,APUM22;protein_coding;Putative pumilio homolog 22 
AT1G01420,135.3595531,-0.13914786,0.163543431,-0.850831239,0.394863106,0.59019386,UGT72B3,protein_coding,UGT72B3;protein_coding;UDP-glucosyl transferase 72B3 
AT1G01430,1018.12099,0.129370164,0.079954787,1.618041493,0.105653656,0.251628814,TBL25,protein_coding,TBL25;protein_coding;Mannan O-acetyltransferase 3 
AT1G01440,4.847637942,1.092656091,0.86759883,1.25940245,0.207885005,NA,,protein_coding,protein_coding;At1g01440 
AT1G01460,1269.334899,-0.299825669,0.071647589,-4.184727984,2.86E-05,0.000689007,PIP5K10,protein_coding,PIP5K10;protein_coding;Phosphatidylinositol 4-phosphate 5-kinase 10 
AT1G01470,515.0440119,-0.041853572,0.087118723,-0.480419942,0.630928817,0.782333238,LEA14,protein_coding,LEA14;protein_coding;LSR3 
AT1G01490,514.2237022,-0.206857723,0.084064529,-2.460701613,0.013866564,0.06033629,,protein_coding,protein_coding;Heavy metal transport/detoxification superfamily protein 
AT1G01500,398.7226912,0.2156588,0.101628072,2.122039672,0.033834407,0.113438551,,protein_coding,protein_coding;Uncharacterized protein At1g01500 
AT1G01510,645.6995209,-0.267237344,0.097390064,-2.743989822,0.006069742,0.032985193,AN,protein_coding,AN;protein_coding;C-terminal binding protein AN 
AT1G01520,308.6921313,-0.507258327,0.143296199,-3.539928701,0.000400235,0.004714858,,protein_coding,protein_coding;ASG4 
AT1G01530,1965.966082,-0.945316724,0.221416852,-4.269398268,1.96E-05,0.000527364,AGL28,protein_coding,AGL28;protein_coding;AGL28 
AT1G01540,1382.332518,0.313959979,0.191596035,1.638655932,0.101284937,0.244923196,,protein_coding,protein_coding;Probable serine/threonine-protein kinase At1g01540 
AT1G01550,7.080199741,-0.371602464,0.735130083,-0.50549212,0.613213232,NA,BPS1,protein_coding,BPS1;protein_coding;Protein BPS1; chloroplastic 
AT1G01560,255.6856329,-0.23556644,0.204780556,-1.150335969,0.250005522,0.442676907,MPK11,protein_coding,MPK11;protein_coding;Mitogen-activated protein kinase 11 
AT1G01570,135.9606241,-0.552385875,0.304373503,-1.814829048,0.069550185,0.187778124,,protein_coding,protein_coding;F22L4.11 protein 
AT1G01580,8.122558703,-0.161767267,0.627906343,-0.25762961,0.796692775,NA,FRO2,protein_coding,FRO2;protein_coding;ferric reduction oxidase 2 
AT1G01590,12.07999537,2.521115138,1.375878146,1.832368038,0.066896607,0.182758792,FRO1,protein_coding,FRO1;protein_coding;Probable ferric reduction oxidase 1 
AT1G01600,534.4264819,-0.081146085,0.147687444,-0.549444709,0.582700299,0.746865502,CYP86A4,protein_coding,CYP86A4;protein_coding;Cytochrome P450 86A4 
AT1G01620,5070.917165,-0.0803204,0.058595387,-1.370763199,0.170448786,0.344825276,PIP1-3,protein_coding,PIP1-3;protein_coding;TMP-B 
AT1G01630,1084.26321,0.157176146,0.083545514,1.881323575,0.059927916,0.169200415,,protein_coding,protein_coding;Polyphosphoinositide binding protein; putative 
AT1G01640,790.4136753,0.063571574,0.066507627,0.955853888,0.339146059,0.535856561,,protein_coding,protein_coding;BTB/POZ domain-containing protein At1g01640 
AT1G01650,446.5067471,-0.091113724,0.122837986,-0.741738998,0.458245487,0.645587297,SPPL4,protein_coding,SPPL4;protein_coding;Signal peptide peptidase-like 4 
AT1G01670,1.581216708,-0.755163864,1.207647396,-0.625318173,0.531762255,NA,PUB56,protein_coding,PUB56;protein_coding;U-box domain-containing protein 56 
AT1G01680,12.37021742,0.994612822,0.417577202,2.381865718,0.017225177,0.070521088,PUB54,protein_coding,PUB54;protein_coding;U-box domain-containing protein 54 
AT1G01690,1513.321178,-0.19733962,0.218044328,-0.905043582,0.365442299,0.561548755,ATPRD3,protein_coding,ATPRD3;protein_coding;Putative recombination initiation defects 3 
AT1G01700,97.60530138,-0.143637116,0.216202053,-0.664365182,0.506456612,0.686054021,ATROPGEF2,protein_coding,ATROPGEF2;protein_coding;RHO guanyl-nucleotide exchange factor 2 
AT1G01710,4543.126152,-0.021923039,0.065505866,-0.334672911,0.737871838,0.853119775,,protein_coding,protein_coding;Acyl-CoA thioesterase II 
AT1G01715,190.251088,-0.439189793,0.222564935,-1.973310813,0.048460162,0.145755496,,protein_coding,protein_coding;
AT1G01740,897.3113085,0.12416465,0.160339533,0.77438575,0.438702708,0.628154429,BSK4,protein_coding,BSK4;protein_coding;Serine/threonine-protein kinase BSK4 
AT1G01760,158.0227979,-0.189214914,0.293558392,-0.644556311,0.519214755,0.696396198,,protein_coding,protein_coding;TAD1 
AT1G01770,109.8449008,-0.02276932,0.27505106,-0.082782156,0.934024758,0.968774667,,protein_coding,protein_coding;Propionyl-CoA carboxylase 
AT1G01780,628.014452,-0.064420254,0.10303856,-0.625205299,0.531836325,0.706917746,PLIM2B,protein_coding,PLIM2B;protein_coding;LIM domain-containing protein PLIM2b 
AT1G01790,1183.541209,-0.123954417,0.095192718,-1.302141796,0.192867918,0.374483675,KEA1,protein_coding,KEA1;protein_coding;K(+) efflux antiporter 1; chloroplastic 
AT1G01810,5757.321867,-0.081200409,0.05653726,-1.436228222,0.150937411,0.318118086,,protein_coding,protein_coding;T1N6.23 
AT1G01830,6507.354251,-0.232885252,0.084519896,-2.755389705,0.005862227,0.032157778,,protein_coding,protein_coding;ARM repeat superfamily protein 
AT1G01840,379.4958612,-0.186531627,0.146162993,-1.276189161,0.201888659,0.386020691,,protein_coding,protein_coding;AP2-like ethylene-responsive transcription factor SNZ 
AT1G01860,0.949287508,-0.553782102,1.328167681,-0.416951948,0.676713555,NA,PFC1,protein_coding,PFC1;protein_coding;rRNA adenine N(6)-methyltransferase 
AT1G01870,0.739047021,0.900762141,2.403277712,0.374805682,0.707804988,NA,,tRNA,tRNA;pre-tRNA 
AT1G01880,2047.265139,0.133536448,0.095599516,1.396831844,0.162464144,0.333945876,GEN1,protein_coding,GEN1;protein_coding;Flap endonuclease GEN-like 1 
AT1G01890,23.2878969,0.241132877,0.363392756,0.663559943,0.506972002,0.686295742,,tRNA,tRNA;pre-tRNA 
AT1G01900,135.8071495,-0.297606394,0.212788856,-1.398599528,0.161933108,0.33332527,SBTI1.1,protein_coding,SBTI1.1;protein_coding;SBTI1.1 
AT1G01910,0.689769637,-1.788043483,2.456257512,-0.727954408,0.466641496,NA,,protein_coding,protein_coding;ATPase 
AT1G01920,5309.342797,-0.04422199,0.145558605,-0.303808835,0.761273536,0.868856852,,protein_coding,protein_coding;SET domain-containing protein 
AT1G01930,9.988764656,-0.252195448,0.475830243,-0.53001139,0.596104034,0.757184095,,protein_coding,protein_coding;F22M8.6 protein 
AT1G01940,5.945175998,5.50056289,2.502382205,2.198130597,0.027939801,NA,CYP18-1,protein_coding,CYP18-1;protein_coding;Peptidyl-prolyl cis-trans isomerase CYP18-1 
AT1G01950,2570.09217,0.27741995,0.079812749,3.47588518,0.00050917,0.005633232,ARK2,protein_coding,ARK2;protein_coding;Kinesin-like protein 
AT1G01960,335.5257128,-0.321594798,0.215743497,-1.490634953,0.136057362,0.297647941,BIG3,protein_coding,BIG3;protein_coding;Brefeldin A-inhibited guanine nucleotide-exchange protein 3 
AT1G01970,1216.680312,-0.712243488,0.188222204,-3.784056678,0.000154293,0.00234423,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g01970 
AT1G01980,362.9356012,0.115863864,0.124822036,0.928232447,0.353287007,0.549569566,SEC1A,protein_coding,SEC1A;protein_coding;Berberine bridge enzyme-like 1 
AT1G01990,543.9068358,0.241956059,0.08380572,2.887106743,0.003888023,0.023910402,,protein_coding,protein_coding;At1g01990 
AT1G02000,608.5006065,-0.140591072,0.275915496,-0.509543949,0.610371001,0.768283901,GAE2,protein_coding,GAE2;protein_coding;UDP-glucuronate 4-epimerase 2 
AT1G02010,1.11661513,0.039996258,2.660762409,0.015031879,0.988006748,NA,SEC1A,protein_coding,SEC1A;protein_coding;secretory 1A 
AT1G02040,75.98933638,0.679880691,0.979339748,0.694223524,0.487542042,0.670374422,,protein_coding,protein_coding;At1g02040 
AT1G02050,302.598705,0.215349864,0.120169319,1.792053636,0.073124375,0.194947286,PKSA,protein_coding,PKSA;protein_coding;Type III polyketide synthase A 
AT1G02060,68.52410689,-0.182541918,0.201042965,-0.907974662,0.363891609,0.560057905,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02060; chloroplastic 
AT1G02065,3633.246793,-0.002826417,0.148523685,-0.019030075,0.984817113,0.992958515,SPL8,protein_coding,SPL8;protein_coding;Squamosa promoter-binding-like protein 8 
AT1G02070,1.236437769,-0.682400571,1.706598951,-0.39985995,0.689259672,NA,,protein_coding,protein_coding;At1g02070 
AT1G02080,8.849515526,0.038438816,0.885696937,0.043399514,0.965383065,0.983834798,,protein_coding,protein_coding;Transcription regulator 
AT1G02100,2538.477217,0.123259826,0.102758824,1.199505998,0.230331254,0.420233878,LCMT1,protein_coding,LCMT1;protein_coding;Leucine carboxyl methyltransferase 1 homolog 
AT1G02110,5.94375819,2.353550554,1.267675376,1.856587734,0.06336983,NA,,protein_coding,protein_coding;BZIP domain class transcription factor (DUF630 and DUF632) 
AT1G02120,252.0837586,-0.821467479,0.199391277,-4.119876718,3.79E-05,0.000855562,VAD1,protein_coding,VAD1;protein_coding;Protein VASCULAR ASSOCIATED DEATH 1; chloroplastic 
AT1G02130,165.8275106,0.03812158,0.164975396,0.231074338,0.817257051,0.903530102,RABD2A,protein_coding,RABD2A;protein_coding;Ras-related protein RABD2a 
AT1G02140,0.558161991,-1.779284386,4.079473385,-0.43615541,0.662723977,NA,MEE63,protein_coding,MEE63;protein_coding;MEE63 
AT1G02145,699.9624395,-0.030370564,0.096352137,-0.315203848,0.752606884,0.863011005,ALG12,protein_coding,ALG12;protein_coding;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1;6-mannosyltransferase 
AT1G02150,6101.574277,-0.152815358,0.102661235,-1.488540032,0.136608533,0.298289301,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02150 
AT1G02160,2.087781783,1.505000246,1.102688378,1.364846385,0.172301337,NA,,protein_coding,protein_coding;Cox19 family protein (CHCH motif) 
AT1G02170,5.516881777,-0.294529828,1.205415287,-0.244338886,0.806968369,NA,AMC1,protein_coding,AMC1;protein_coding;MCP1b 
AT1G02190,147.09591,-0.108043567,0.201706761,-0.535646731,0.592202725,0.754439899,,protein_coding,protein_coding;Protein CER1-like 1 
AT1G02205,1985.221303,0.670221613,0.271486093,2.468714346,0.013559941,0.059421017,CER1,protein_coding,CER1;protein_coding;Fatty acid hydroxylase superfamily 
AT1G02210,37.49414979,-0.019745302,0.350502025,-0.056334346,0.955075458,0.979308142,,protein_coding,protein_coding;At1g02210 
AT1G02220,108.0572994,-0.380500483,0.283998204,-1.339798907,0.180310731,0.358544272,NAC003,protein_coding,NAC003;protein_coding;NAC domain-containing protein 3 
AT1G02230,3515.333043,-0.211553761,0.056437941,-3.748431582,0.000177944,0.002585136,NAC004,protein_coding,NAC004;protein_coding;NAC domain-containing protein 4 
AT1G02250,122.2662459,0.44423517,1.153645165,0.385070889,0.700184895,0.830002494,NAC005,protein_coding,NAC005;protein_coding;NAC domain-containing protein 5 
AT1G02260,33.6456068,0.412289588,0.359220359,1.147734468,0.251078198,0.443826771,,protein_coding,protein_coding;At1g02260 
AT1G02270,57.11953237,0.256539075,0.288352368,0.889672164,0.373641945,0.569622661,,protein_coding,protein_coding;Uncharacterized calcium-binding protein At1g02270 
AT1G02280,1081.854963,-0.133071446,0.068606703,-1.939627469,0.05242498,0.154349811,TOC33,protein_coding,TOC33;protein_coding;Translocase of chloroplast 33; chloroplastic 
AT1G02290,83.58850895,-0.837725998,0.253406725,-3.305855436,0.000946869,0.008779051,,protein_coding,protein_coding;At1g02290 
AT1G02300,8.695784316,-0.215739868,0.968110039,-0.222846432,0.823655029,0.907557783,CATHB1,protein_coding,CATHB1;protein_coding;Cathepsin B-like protease 1 
AT1G02305,261.2634443,0.038862998,0.114293115,0.340029212,0.733834529,0.850454719,CATHB2,protein_coding,CATHB2;protein_coding;Cathepsin B-like protease 2 
AT1G02330,1309.998358,-0.294011289,0.091928705,-3.198253365,0.001382627,0.011489741,CSU2,protein_coding,CSU2;protein_coding;CONTAINS InterPro DOMAIN/s: Hepatocellular carcinoma-associated antigen 59 (InterPro:IPR010756); Has 1239 Blast hits to 998 proteins in 204 species: Archae - 4; Bacteria - 71; Metazoa - 421; Fungi - 109; Plants - 87; Viruses - 5; Other Eukaryotes -  /.../ource: NCBI BLink). 
AT1G02335,37.16235619,-0.184414929,0.286859378,-0.642875722,0.520304744,0.697208357,GL22,protein_coding,GL22;protein_coding;Germin-like protein subfamily 2 member 2 
AT1G02350,986.8522951,0.347148446,0.095751782,3.625503762,0.000288399,0.003703723,,protein_coding,protein_coding;Protoporphyrinogen oxidase-like protein 
AT1G02360,149.9058772,0.138694192,0.240008646,0.577871649,0.563350777,0.73163744,,protein_coding,protein_coding;Chitinase family protein 
AT1G02380,123.1199605,-0.041105656,0.154774873,-0.265583526,0.790559975,0.887902953,,protein_coding,protein_coding;T6A9.7 protein 
AT1G02390,286.1783817,0.205157777,0.112780459,1.819089741,0.06889774,0.186610262,GPAT2,protein_coding,GPAT2;protein_coding;Probable glycerol-3-phosphate acyltransferase 2 
AT1G02400,1284.667241,-0.327497747,0.180769962,-1.811682341,0.070035294,0.188712642,GA2OX6,protein_coding,GA2OX6;protein_coding;Gibberellin 2-beta-dioxygenase 6 
AT1G02405,4.180796257,0.014795668,0.917978672,0.01611766,0.987140525,NA,,protein_coding,protein_coding;At1g02405 
AT1G02410,688.3202359,-0.076680158,0.148629735,-0.515913978,0.605914491,0.764943583,COX11,protein_coding,COX11;protein_coding;Cytochrome c oxidase assembly protein COX11; mitochondrial 
AT1G02420,2791.110516,-0.219937544,0.128126263,-1.71656879,0.086057989,0.218339452,,protein_coding,protein_coding;Putative pentatricopeptide repeat-containing protein At1g02420 
AT1G02430,698.7687537,0.10123211,0.131603412,0.769221012,0.441762119,0.630761362,ATARFD1B,protein_coding,ATARFD1B;protein_coding;ADP-ribosylation factor D1B 
AT1G02440,73.23825633,0.490551665,0.30993422,1.582760579,0.113476045,0.263844758,ATARFD1A,protein_coding,ATARFD1A;protein_coding;ADP-ribosylation factor D1A 
AT1G02450,1242.738319,0.001279723,0.05303574,0.024129446,0.980749355,0.9915523,NIMIN-1,protein_coding,NIMIN-1;protein_coding;NIMIN1 
AT1G02460,6.054919699,0.638909607,1.054766883,0.605735369,0.544690494,NA,,protein_coding,protein_coding;At1g02460 
AT1G02470,37.90336246,1.220673539,0.556442272,2.193711013,0.028256192,0.099501897,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02475,729.7276717,0.197036286,0.09282344,2.122699667,0.033779027,0.113327495,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02490,713.4624903,-0.640115655,0.201266057,-3.180445148,0.00147049,0.011937399,,protein_coding,protein_coding;unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink). 
AT1G02500,21.34229689,-0.365307337,0.406501775,-0.898661113,0.368833196,0.564932732,SAM1,protein_coding,SAM1;protein_coding;S-adenosylmethionine synthase 
AT1G02510,377.4261711,-0.044680734,0.105314785,-0.424258897,0.671377012,0.811310469,TPK4,protein_coding,TPK4;protein_coding;TPK4 
AT1G02520,2042.216207,-0.016734015,0.064542861,-0.25926981,0.795427071,0.890717389,ABCB11,protein_coding,ABCB11;protein_coding;ABC transporter B family member 11 
AT1G02540,899.6589917,-0.01666274,0.085206604,-0.195556909,0.844956991,0.919428768,,protein_coding,protein_coding;T14P4.13 protein 
AT1G02550,129.7616136,-0.057176121,0.180421398,-0.316903213,0.751317044,0.862033887,,protein_coding,protein_coding;Invertase 
AT1G02570,360.6952145,0.13129558,0.094575193,1.388266588,0.165055882,0.337671576,,protein_coding,protein_coding;Transmembrane protein 
AT1G02580,1.506909222,0.039988766,2.309744268,0.017313071,0.986186858,NA,MEA,protein_coding,MEA;protein_coding;Histone-lysine N-methyltransferase MEDEA 
AT1G02590,925.9997031,0.065244584,0.079613602,0.81951554,0.412492339,0.605567534,,protein_coding,protein_coding;Aldehyde oxidase/xanthine dehydrogenase; molybdopterin binding protein 
AT1G02600,1076.577166,0.150334675,0.06423479,2.340393355,0.019263439,0.076200763,,tRNA,tRNA;pre-tRNA 
AT1G02610,365.5552999,0.04764169,0.132048635,0.360788965,0.718257213,0.84186859,,protein_coding,protein_coding;RING/FYVE/PHD zinc finger superfamily protein 
AT1G02620,9.048671425,2.269089184,1.486111254,1.526863604,0.126794932,0.283600668,,protein_coding,protein_coding;Ras-related small GTP-binding family protein 
AT1G02630,233.9951282,-0.019181248,0.117849763,-0.162760174,0.870707267,0.934972881,ETN8,protein_coding,ETN8;protein_coding;Equilibrative nucleotide transporter 8 
AT1G02640,60.62511406,-0.52746427,0.238248953,-2.213920625,0.02683424,0.095837242,BXL2,protein_coding,BXL2;protein_coding;Probable beta-D-xylosidase 2 
AT1G02650,29.11615576,-0.057915307,0.613568849,-0.094390886,0.924798656,0.964226029,,protein_coding,protein_coding;T14P4.7 protein 
AT1G02670,2309.235234,0.144303773,0.043944198,3.283795815,0.001024191,0.00928381,,protein_coding,protein_coding;P-loop containing nucleoside triphosphate hydrolases superfamily protein 
AT1G02680,165.0703303,-0.083158349,0.151299667,-0.549626781,0.582575386,0.746752389,TAF13,protein_coding,TAF13;protein_coding;Transcription initiation factor TFIID subunit 13 
AT1G02690,307.6450307,-0.192443623,0.213960514,-0.899435221,0.368420886,0.564471588,IMPA-6,protein_coding,IMPA-6;protein_coding;Importin subunit alpha 
AT1G02700,15.76904598,-0.442081146,0.891083078,-0.496116644,0.619812117,0.774879278,,protein_coding,protein_coding;GATA transcription factor-like protein 
AT1G02705,180.3511386,-0.313582848,0.163913079,-1.913104494,0.055734677,0.161291353,,protein_coding,protein_coding;
AT1G02710,983.8259646,0.297767123,0.147094334,2.024327626,0.042936453,0.133958562,,protein_coding,protein_coding;Glycine-rich protein 
AT1G02720,1352.771519,0.081267938,0.050173642,1.619733701,0.105289493,0.251057879,GATL5,protein_coding,GATL5;protein_coding;Probable galacturonosyltransferase-like 5 
AT1G02730,228.5420844,0.128401576,0.17867668,0.718625264,0.472371843,0.65833748,CSLD5,protein_coding,CSLD5;protein_coding;Cellulose synthase-like protein D5 
AT1G02740,885.8406847,0.321784293,0.111022078,2.898381096,0.003750945,0.023299558,MRG2,protein_coding,MRG2;protein_coding;Protein MRG2 
AT1G02750,1.493552967,1.00177832,1.876870519,0.533749297,0.593514997,NA,DI19-2,protein_coding,DI19-2;protein_coding;Protein DEHYDRATION-INDUCED 19 homolog 2 
AT1G02770,3.575114878,-1.826150106,1.07039669,-1.706049844,0.0879988,NA,,protein_coding,protein_coding;UPF0725 protein At1g02770 
AT1G02800,263.2861036,0.06977849,0.140030873,0.498307895,0.618267044,0.77394525,CEL2,protein_coding,CEL2;protein_coding;Endoglucanase 1 
AT1G02810,28.16918356,-0.606497619,0.317328341,-1.911262063,0.055970912,0.161704331,PME7,protein_coding,PME7;protein_coding;Probable pectinesterase/pectinesterase inhibitor 7 
AT1G02813,6.351491322,-0.046840937,0.693788792,-0.067514693,0.946171966,NA,,protein_coding,protein_coding;Protein of unknown function; DUF538 
AT1G02816,8.505420163,0.69861885,0.800633581,0.872582499,0.382890683,NA,,protein_coding,protein_coding;F22D16.19 protein 
AT1G02820,186.5610838,-1.078482627,0.175544753,-6.143633499,8.07E-10,2.38E-07,LEA2,protein_coding,LEA2;protein_coding;LEA3 
AT1G02830,239.9186715,0.330817862,0.205922997,1.606512467,0.108161358,0.255275845,RPL22A,protein_coding,RPL22A;protein_coding;Putative 60S ribosomal protein L22-1 
AT1G02850,892.9018909,-0.045997785,0.067264512,-0.683834367,0.494079762,0.676418193,BGLU11,protein_coding,BGLU11;protein_coding;Beta-glucosidase 11 
AT1G02860,562.0935637,0.160382564,0.082071498,1.95418102,0.050679813,0.150473241,BAH1,protein_coding,BAH1;protein_coding;E3 ubiquitin-protein ligase BAH1 
AT1G02870,20.14671356,0.230071362,0.350306569,0.656771474,0.511327869,0.689661474,,protein_coding,protein_coding;At1g02870 
AT1G02880,1.082482245,0.006119908,1.565881077,0.003908284,0.996881648,NA,TPK1,protein_coding,TPK1;protein_coding;thiamin pyrophosphokinase1 
AT1G02890,1300.372472,-0.08005756,0.067101359,-1.193084032,0.232836465,0.423165264,,protein_coding,protein_coding;AAA-type ATPase family protein 
AT1G02900,143.1576057,-0.064595143,0.155528963,-0.41532549,0.677903643,0.81532574,RALF1,protein_coding,RALF1;protein_coding;RALFL1 
AT1G02910,338.7306097,-0.432637378,0.126674335,-3.415351478,0.000636998,0.006585973,LPA1,protein_coding,LPA1;protein_coding;Protein LOW PSII ACCUMULATION 1; chloroplastic 
AT1G02920,2469.858013,0.06812012,0.043184323,1.577427067,0.114697291,0.265721174,GSTF7,protein_coding,GSTF7;protein_coding;Glutathione S-transferase F7 
AT1G02930,1114.025432,0.042171137,0.063919627,0.659752543,0.509412642,0.688273081,GSTF6,protein_coding,GSTF6;protein_coding;Glutathione S-transferase F6 
AT1G02940,80562.66584,0.095598267,0.099584807,0.959968393,0.337071123,0.533986515,ATGSTF5,protein_coding,ATGSTF5;protein_coding;glutathione S-transferase (class phi) 5 
AT1G02950,1491.128019,0.098392704,0.064226345,1.531967973,0.125530338,0.282020949,ATGSTF4,protein_coding,ATGSTF4;protein_coding;glutathione S-transferase F4 
AT1G02952,3015.854207,0.17429223,0.101104423,1.723883337,0.084728906,0.216198307,,lncRNA,lncRNA;other RNA 
AT1G02960,1510.939573,-0.255821449,0.092483998,-2.766115804,0.005672839,0.031440647,,protein_coding,protein_coding;Kinetochore protein 
