Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G01680,12.37021742,-1.213219957,0.516031271,-2.351058985,0.018720066,0.073590537,PUB54,protein_coding,PUB54;protein_coding;U-box domain-containing protein 54 
AT1G01690,1513.321178,-0.651704255,0.218331501,-2.984930029,0.002836432,0.017646238,ATPRD3,protein_coding,ATPRD3;protein_coding;Putative recombination initiation defects 3 
AT1G01700,97.60530138,-0.285006544,0.218119148,-1.306655313,0.191329802,0.375375385,ATROPGEF2,protein_coding,ATROPGEF2;protein_coding;RHO guanyl-nucleotide exchange factor 2 
AT1G01710,4543.126152,0.010219663,0.065516359,0.155986434,0.876043714,0.938766345,,protein_coding,protein_coding;Acyl-CoA thioesterase II 
AT1G01715,190.251088,-0.283977027,0.221901757,-1.27974213,0.200635842,0.388052766,,protein_coding,protein_coding;
AT1G01740,897.3113085,0.777528327,0.159478095,4.87545531,1.09E-06,2.78E-05,BSK4,protein_coding,BSK4;protein_coding;Serine/threonine-protein kinase BSK4 
AT1G01760,158.0227979,0.312649645,0.288797575,1.082590961,0.278990021,0.480274672,,protein_coding,protein_coding;TAD1 
AT1G01770,109.8449008,-0.700254871,0.281559508,-2.48705816,0.012880434,0.055415879,,protein_coding,protein_coding;Propionyl-CoA carboxylase 
AT1G01780,628.014452,0.048014764,0.102811751,0.467016305,0.640488213,0.791517282,PLIM2B,protein_coding,PLIM2B;protein_coding;LIM domain-containing protein PLIM2b 
AT1G01790,1183.541209,-0.054194257,0.095138547,-0.569635109,0.568925211,0.741381673,KEA1,protein_coding,KEA1;protein_coding;K(+) efflux antiporter 1; chloroplastic 
AT1G01810,5757.321867,0.035078379,0.056490129,0.620964742,0.534622822,0.714587547,,protein_coding,protein_coding;T1N6.23 
AT1G01830,6507.354251,0.327524417,0.084309485,3.884787297,0.00010242,0.001260726,,protein_coding,protein_coding;ARM repeat superfamily protein 
AT1G01840,379.4958612,0.273416746,0.144364531,1.893932986,0.058233905,0.166316722,,protein_coding,protein_coding;AP2-like ethylene-responsive transcription factor SNZ 
AT1G01860,0.949287508,-1.536046186,1.516828715,-1.012669506,0.311218048,NA,PFC1,protein_coding,PFC1;protein_coding;rRNA adenine N(6)-methyltransferase 
AT1G01870,0.739047021,0.901056341,2.410224621,0.373847455,0.708517811,NA,,tRNA,tRNA;pre-tRNA 
AT1G01880,2047.265139,-0.176479297,0.095970473,-1.838891604,0.065931131,0.181881045,GEN1,protein_coding,GEN1;protein_coding;Flap endonuclease GEN-like 1 
AT1G01890,23.2878969,-0.12589939,0.376108316,-0.334742372,0.737819435,0.857659507,,tRNA,tRNA;pre-tRNA 
AT1G01900,135.8071495,0.230301283,0.208627443,1.103887768,0.269641825,0.469660935,SBTI1.1,protein_coding,SBTI1.1;protein_coding;SBTI1.1 
AT1G01910,0.689769637,-0.782043977,2.45624601,-0.318389923,0.750189181,NA,,protein_coding,protein_coding;ATPase 
AT1G01920,5309.342797,0.136773092,0.145520459,0.939889089,0.347274454,0.550953575,,protein_coding,protein_coding;SET domain-containing protein 
AT1G01930,9.988764656,-0.375991405,0.485641682,-0.77421568,0.438803257,0.63414475,,protein_coding,protein_coding;F22M8.6 protein 
AT1G01940,5.945175998,3.025895847,2.582240471,1.171810248,0.241273247,0.436391478,CYP18-1,protein_coding,CYP18-1;protein_coding;Peptidyl-prolyl cis-trans isomerase CYP18-1 
AT1G01950,2570.09217,-0.095868571,0.08034405,-1.193225527,0.23278106,0.42661494,ARK2,protein_coding,ARK2;protein_coding;Kinesin-like protein 
AT1G01960,335.5257128,-0.181239129,0.215520702,-0.840936051,0.40038376,0.599369206,BIG3,protein_coding,BIG3;protein_coding;Brefeldin A-inhibited guanine nucleotide-exchange protein 3 
AT1G01970,1216.680312,-0.634496961,0.188192256,-3.371535966,0.000747503,0.006244286,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g01970 
AT1G01980,362.9356012,-0.054622218,0.125976393,-0.433590907,0.664585539,0.808480939,SEC1A,protein_coding,SEC1A;protein_coding;Berberine bridge enzyme-like 1 
AT1G01990,543.9068358,-0.075797341,0.08601759,-0.881184206,0.378218127,0.579651212,,protein_coding,protein_coding;At1g01990 
AT1G02000,608.5006065,0.122565756,0.275584514,0.444748344,0.656501629,0.802843935,GAE2,protein_coding,GAE2;protein_coding;UDP-glucuronate 4-epimerase 2 
AT1G02010,1.11661513,-0.877586528,2.66074828,-0.329826964,0.741530712,NA,SEC1A,protein_coding,SEC1A;protein_coding;secretory 1A 
AT1G02040,75.98933638,0.743216604,0.97927866,0.758942918,0.447886704,0.641472302,,protein_coding,protein_coding;At1g02040 
AT1G02050,302.598705,-0.100759302,0.122838449,-0.820258663,0.412068666,0.610345704,PKSA,protein_coding,PKSA;protein_coding;Type III polyketide synthase A 
AT1G02060,68.52410689,-0.200332561,0.202422255,-0.989676562,0.322332235,0.5263309,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02060; chloroplastic 
AT1G02065,3633.246793,0.134320705,0.148491704,0.90456707,0.365694788,0.567528231,SPL8,protein_coding,SPL8;protein_coding;Squamosa promoter-binding-like protein 8 
AT1G02070,1.236437769,0.731979195,1.579205601,0.463511018,0.642998119,NA,,protein_coding,protein_coding;At1g02070 
AT1G02080,8.849515526,0.088531614,0.884796299,0.100058753,0.920297682,0.962160218,,protein_coding,protein_coding;Transcription regulator 
AT1G02100,2538.477217,0.303437428,0.102649383,2.956057014,0.003115995,0.019013107,LCMT1,protein_coding,LCMT1;protein_coding;Leucine carboxyl methyltransferase 1 homolog 
AT1G02110,5.94375819,3.900023704,1.213197125,3.214666129,0.001305963,0.009704894,,protein_coding,protein_coding;BZIP domain class transcription factor (DUF630 and DUF632) 
AT1G02120,252.0837586,0.064749574,0.19576302,0.33075488,0.740829645,0.858847256,VAD1,protein_coding,VAD1;protein_coding;Protein VASCULAR ASSOCIATED DEATH 1; chloroplastic 
AT1G02130,165.8275106,-1.141084433,0.178563097,-6.390370986,1.65E-10,1.24E-08,RABD2A,protein_coding,RABD2A;protein_coding;Ras-related protein RABD2a 
AT1G02140,0.558161991,1.438475674,3.958962634,0.363346615,0.716345975,NA,MEE63,protein_coding,MEE63;protein_coding;MEE63 
AT1G02145,699.9624395,0.265551188,0.095353225,2.784920881,0.005354079,0.028638063,ALG12,protein_coding,ALG12;protein_coding;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1;6-mannosyltransferase 
AT1G02150,6101.574277,0.032707386,0.102616304,0.318734787,0.749927633,0.86414387,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02150 
AT1G02160,2.087781783,0.370140477,1.20609137,0.306892567,0.758925147,NA,,protein_coding,protein_coding;Cox19 family protein (CHCH motif) 
AT1G02170,5.516881777,0.882708911,1.082848733,0.815172871,0.414973364,0.613239697,AMC1,protein_coding,AMC1;protein_coding;MCP1b 
AT1G02190,147.09591,-0.443448674,0.206135796,-2.151245356,0.031456839,0.107102208,,protein_coding,protein_coding;Protein CER1-like 1 
AT1G02205,1985.221303,2.193626319,0.270839286,8.099365313,5.52E-16,1.21E-13,CER1,protein_coding,CER1;protein_coding;Fatty acid hydroxylase superfamily 
AT1G02210,37.49414979,-0.359737764,0.356425143,-1.009294016,0.312833649,0.517089046,,protein_coding,protein_coding;At1g02210 
AT1G02220,108.0572994,-0.840529989,0.289574897,-2.902634165,0.003700386,0.021749605,NAC003,protein_coding,NAC003;protein_coding;NAC domain-containing protein 3 
AT1G02230,3515.333043,0.326289669,0.055912243,5.835746403,5.36E-09,2.60E-07,NAC004,protein_coding,NAC004;protein_coding;NAC domain-containing protein 4 
AT1G02250,122.2662459,-2.169321293,1.160365018,-1.86951628,0.061551021,0.173073111,NAC005,protein_coding,NAC005;protein_coding;NAC domain-containing protein 5 
AT1G02260,33.6456068,-0.165257381,0.374402597,-0.441389517,0.65893103,0.804446001,,protein_coding,protein_coding;At1g02260 
AT1G02270,57.11953237,0.652586362,0.282298302,2.311690712,0.020794734,0.079357059,,protein_coding,protein_coding;Uncharacterized calcium-binding protein At1g02270 
AT1G02280,1081.854963,0.154155254,0.067845652,2.272146412,0.023077669,0.085330442,TOC33,protein_coding,TOC33;protein_coding;Translocase of chloroplast 33; chloroplastic 
AT1G02290,83.58850895,0.224373832,0.237207552,0.945896664,0.344201295,0.548038914,,protein_coding,protein_coding;At1g02290 
AT1G02300,8.695784316,1.303926812,0.819120914,1.591861213,0.111415892,0.261989221,CATHB1,protein_coding,CATHB1;protein_coding;Cathepsin B-like protease 1 
AT1G02305,261.2634443,0.290186383,0.112467595,2.580177718,0.009874948,0.045609488,CATHB2,protein_coding,CATHB2;protein_coding;Cathepsin B-like protease 2 
AT1G02330,1309.998358,-0.079257265,0.091613026,-0.865130959,0.386966914,0.587167265,CSU2,protein_coding,CSU2;protein_coding;CONTAINS InterPro DOMAIN/s: Hepatocellular carcinoma-associated antigen 59 (InterPro:IPR010756); Has 1239 Blast hits to 998 proteins in 204 species: Archae - 4; Bacteria - 71; Metazoa - 421; Fungi - 109; Plants - 87; Viruses - 5; Other Eukaryotes -  /.../ource: NCBI BLink). 
AT1G02335,37.16235619,-0.503418707,0.294680283,-1.708355586,0.087570383,0.221480744,GL22,protein_coding,GL22;protein_coding;Germin-like protein subfamily 2 member 2 
AT1G02350,986.8522951,-0.139515498,0.09734967,-1.433137866,0.151818442,0.322930796,,protein_coding,protein_coding;Protoporphyrinogen oxidase-like protein 
AT1G02360,149.9058772,-0.432011762,0.24324801,-1.776013555,0.075730683,0.200519548,,protein_coding,protein_coding;Chitinase family protein 
AT1G02380,123.1199605,0.211429221,0.151718183,1.393565466,0.163448863,0.338606032,,protein_coding,protein_coding;T6A9.7 protein 
AT1G02390,286.1783817,0.097450196,0.114093291,0.854127308,0.393034455,0.592743092,GPAT2,protein_coding,GPAT2;protein_coding;Probable glycerol-3-phosphate acyltransferase 2 
AT1G02400,1284.667241,0.198557957,0.180393834,1.10069148,0.271030955,0.471344691,GA2OX6,protein_coding,GA2OX6;protein_coding;Gibberellin 2-beta-dioxygenase 6 
AT1G02405,4.180796257,-1.048060076,1.001002313,-1.047010644,0.295094669,0.498695103,,protein_coding,protein_coding;At1g02405 
AT1G02410,688.3202359,-0.165037306,0.148954032,-1.107974748,0.267872722,0.46761279,COX11,protein_coding,COX11;protein_coding;Cytochrome c oxidase assembly protein COX11; mitochondrial 
AT1G02420,2791.110516,-0.036297973,0.128044258,-0.283479895,0.776808992,0.881118462,,protein_coding,protein_coding;Putative pentatricopeptide repeat-containing protein At1g02420 
AT1G02430,698.7687537,-0.506543887,0.13350655,-3.794150083,0.00014815,0.001716428,ATARFD1B,protein_coding,ATARFD1B;protein_coding;ADP-ribosylation factor D1B 
AT1G02440,73.23825633,-0.09575881,0.317315228,-0.301778174,0.76282117,0.872762228,ATARFD1A,protein_coding,ATARFD1A;protein_coding;ADP-ribosylation factor D1A 
AT1G02450,1242.738319,-0.052049088,0.053423395,-0.974275172,0.329919929,0.533806131,NIMIN-1,protein_coding,NIMIN-1;protein_coding;NIMIN1 
AT1G02460,6.054919699,-1.801659938,1.467718227,-1.227524402,0.219625556,0.411868069,,protein_coding,protein_coding;At1g02460 
AT1G02470,37.90336246,1.604094375,0.544845602,2.944126499,0.003238676,0.019570909,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02475,729.7276717,-0.078182189,0.094485017,-0.827455944,0.407978683,0.606567259,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02490,713.4624903,0.285106211,0.199940396,1.425956024,0.153881036,0.325808532,,protein_coding,protein_coding;unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink). 
AT1G02500,21.34229689,-1.284963947,0.478444456,-2.685711855,0.007237548,0.036133409,SAM1,protein_coding,SAM1;protein_coding;S-adenosylmethionine synthase 
AT1G02510,377.4261711,0.14329321,0.104287854,1.374016289,0.169436626,0.346134426,TPK4,protein_coding,TPK4;protein_coding;TPK4 
AT1G02520,2042.216207,-0.026249303,0.064652133,-0.406008308,0.684736496,0.822278781,ABCB11,protein_coding,ABCB11;protein_coding;ABC transporter B family member 11 
AT1G02540,899.6589917,-0.075166275,0.085527065,-0.878859519,0.37947745,0.580696377,,protein_coding,protein_coding;T14P4.13 protein 
AT1G02550,129.7616136,0.372402464,0.175561465,2.121208451,0.033904264,0.112924016,,protein_coding,protein_coding;Invertase 
AT1G02570,360.6952145,-0.129490839,0.096678923,-1.339390584,0.180443553,0.361213284,,protein_coding,protein_coding;Transmembrane protein 
AT1G02580,1.506909222,0.084196899,2.309735026,0.036453055,0.97092111,NA,MEA,protein_coding,MEA;protein_coding;Histone-lysine N-methyltransferase MEDEA 
AT1G02590,925.9997031,-0.038744925,0.080173523,-0.483263352,0.628908758,0.783990224,,protein_coding,protein_coding;Aldehyde oxidase/xanthine dehydrogenase; molybdopterin binding protein 
AT1G02600,1076.577166,0.048757457,0.064776012,0.752708542,0.451625076,0.644706989,,tRNA,tRNA;pre-tRNA 
AT1G02610,365.5552999,0.044072796,0.132286145,0.333162597,0.73901155,0.85819312,,protein_coding,protein_coding;RING/FYVE/PHD zinc finger superfamily protein 
AT1G02620,9.048671425,2.275351599,1.489686128,1.527403362,0.126660741,0.285836131,,protein_coding,protein_coding;Ras-related small GTP-binding family protein 
AT1G02630,233.9951282,0.245881911,0.115873584,2.121984177,0.033839067,0.112812791,ETN8,protein_coding,ETN8;protein_coding;Equilibrative nucleotide transporter 8 
AT1G02640,60.62511406,0.305828491,0.219288518,1.394639783,0.163124492,0.338215155,BXL2,protein_coding,BXL2;protein_coding;Probable beta-D-xylosidase 2 
AT1G02650,29.11615576,-2.92940736,1.132669078,-2.586287043,0.00970161,0.045014032,,protein_coding,protein_coding;T14P4.7 protein 
AT1G02670,2309.235234,0.021853479,0.044359345,0.492646562,0.622262342,0.77972384,,protein_coding,protein_coding;P-loop containing nucleoside triphosphate hydrolases superfamily protein 
AT1G02680,165.0703303,-0.049098228,0.151388574,-0.324319246,0.74569635,0.861926651,TAF13,protein_coding,TAF13;protein_coding;Transcription initiation factor TFIID subunit 13 
AT1G02690,307.6450307,0.769985602,0.210607108,3.656028562,0.000256153,0.002697526,IMPA-6,protein_coding,IMPA-6;protein_coding;Importin subunit alpha 
AT1G02700,15.76904598,-1.719995898,1.190164436,-1.445175008,0.148408734,0.317930449,,protein_coding,protein_coding;GATA transcription factor-like protein 
AT1G02705,180.3511386,0.4297721,0.158537715,2.710850849,0.006711081,0.034008644,,protein_coding,protein_coding;
AT1G02710,983.8259646,-0.312509895,0.148128611,-2.109720007,0.03488248,0.115101368,,protein_coding,protein_coding;Glycine-rich protein 
AT1G02720,1352.771519,-0.019121731,0.050659565,-0.377455487,0.705835138,0.837129521,GATL5,protein_coding,GATL5;protein_coding;Probable galacturonosyltransferase-like 5 
AT1G02730,228.5420844,0.72224505,0.172790847,4.179880252,2.92E-05,0.000441745,CSLD5,protein_coding,CSLD5;protein_coding;Cellulose synthase-like protein D5 
AT1G02740,885.8406847,0.004209146,0.111941116,0.037601432,0.970005466,0.984765614,MRG2,protein_coding,MRG2;protein_coding;Protein MRG2 
AT1G02750,1.493552967,1.045982269,1.87686556,0.557302713,0.577320622,NA,DI19-2,protein_coding,DI19-2;protein_coding;Protein DEHYDRATION-INDUCED 19 homolog 2 
AT1G02770,3.575114878,-2.384227283,1.226042735,-1.944652674,0.051816795,NA,,protein_coding,protein_coding;UPF0725 protein At1g02770 
AT1G02800,263.2861036,-0.375923608,0.143290819,-2.623501001,0.008703119,0.041459622,CEL2,protein_coding,CEL2;protein_coding;Endoglucanase 1 
AT1G02810,28.16918356,-0.345810386,0.310635683,-1.113234585,0.265607693,0.465055795,PME7,protein_coding,PME7;protein_coding;Probable pectinesterase/pectinesterase inhibitor 7 
AT1G02813,6.351491322,-0.373098596,0.719201549,-0.518767787,0.603922684,0.767406202,,protein_coding,protein_coding;Protein of unknown function; DUF538 
AT1G02816,8.505420163,-1.786806989,1.105052384,-1.616943246,0.105890532,0.252908562,,protein_coding,protein_coding;F22D16.19 protein 
AT1G02820,186.5610838,-0.838565667,0.174094265,-4.816733434,1.46E-06,3.56E-05,LEA2,protein_coding,LEA2;protein_coding;LEA3 
AT1G02830,239.9186715,-0.756011301,0.211147615,-3.580487046,0.000342954,0.003402843,RPL22A,protein_coding,RPL22A;protein_coding;Putative 60S ribosomal protein L22-1 
AT1G02850,892.9018909,0.028709451,0.067156154,0.427502909,0.669013067,0.811623919,BGLU11,protein_coding,BGLU11;protein_coding;Beta-glucosidase 11 
AT1G02860,562.0935637,-0.012587698,0.083300179,-0.151112498,0.879886973,0.94103816,BAH1,protein_coding,BAH1;protein_coding;E3 ubiquitin-protein ligase BAH1 
AT1G02870,20.14671356,0.280455541,0.350102376,0.801067231,0.423092725,0.620456313,,protein_coding,protein_coding;At1g02870 
AT1G02880,1.082482245,-0.521050026,1.670772038,-0.31186183,0.755145532,NA,TPK1,protein_coding,TPK1;protein_coding;thiamin pyrophosphokinase1 
AT1G02890,1300.372472,0.079337122,0.066805131,1.187590253,0.23499488,0.429083393,,protein_coding,protein_coding;AAA-type ATPase family protein 
AT1G02900,143.1576057,0.035163856,0.154647182,0.227381162,0.820127367,0.907024047,RALF1,protein_coding,RALF1;protein_coding;RALFL1 
AT1G02910,338.7306097,-0.169557091,0.125559048,-1.350417144,0.176882215,0.356258557,LPA1,protein_coding,LPA1;protein_coding;Protein LOW PSII ACCUMULATION 1; chloroplastic 
AT1G02920,2469.858013,-0.060914499,0.043605757,-1.396937098,0.162432487,0.337536675,GSTF7,protein_coding,GSTF7;protein_coding;Glutathione S-transferase F7 
AT1G02930,1114.025432,0.005455592,0.064196665,0.084982488,0.932275313,0.968242035,GSTF6,protein_coding,GSTF6;protein_coding;Glutathione S-transferase F6 
AT1G02940,80562.66584,-0.326706316,0.099596697,-3.280292665,0.001036995,0.008108139,ATGSTF5,protein_coding,ATGSTF5;protein_coding;glutathione S-transferase (class phi) 5 
AT1G02950,1491.128019,0.081543446,0.064408374,1.266037955,0.205499494,0.394527179,ATGSTF4,protein_coding,ATGSTF4;protein_coding;glutathione S-transferase F4 
AT1G02952,3015.854207,-0.389638389,0.101588781,-3.835447031,0.000125336,0.001493577,,lncRNA,lncRNA;other RNA 
AT1G02960,1510.939573,-0.039174537,0.092188715,-0.424938526,0.670881489,0.812748789,,protein_coding,protein_coding;Kinetochore protein 
