Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G02730,23.93815323,0.994748305,0.413164001,2.407635474,0.016056204,0.036405364,CSLD5,protein_coding,CSLD5;protein_coding;Cellulose synthase-like protein D5 
AT1G02740,216.0201347,0.373570466,0.153835867,2.428370404,0.015166845,0.034632374,MRG2,protein_coding,MRG2;protein_coding;Protein MRG2 
AT1G02750,0.836069502,1.775357327,2.52971387,0.701801634,0.48280288,0.599060262,DI19-2,protein_coding,DI19-2;protein_coding;Protein DEHYDRATION-INDUCED 19 homolog 2 
AT1G02770,4.559145063,-2.138581103,1.039600957,-2.05711729,0.039674945,0.079016988,,protein_coding,protein_coding;UPF0725 protein At1g02770 
AT1G02800,80.65946241,-1.276387689,0.402950589,-3.16760348,0.00153701,0.004588038,CEL2,protein_coding,CEL2;protein_coding;Endoglucanase 1 
AT1G02810,10.42061253,-1.041670795,0.532814654,-1.955034058,0.050579051,0.097072688,PME7,protein_coding,PME7;protein_coding;Probable pectinesterase/pectinesterase inhibitor 7 
AT1G02813,2.040662789,1.059216461,1.193479263,0.887503029,0.374808136,0.494006773,,protein_coding,protein_coding;Protein of unknown function; DUF538 
AT1G02816,14.31172798,1.537506432,0.497130583,3.092761714,0.001983033,0.005760068,,protein_coding,protein_coding;F22D16.19 protein 
AT1G02820,36.82005439,-1.804363367,0.327968925,-5.501629054,3.76E-08,2.82E-07,LEA2,protein_coding,LEA2;protein_coding;LEA3 
AT1G02830,92.7841516,-0.487565486,0.267144933,-1.825097262,0.067986353,0.124555109,RPL22A,protein_coding,RPL22A;protein_coding;Putative 60S ribosomal protein L22-1 
AT1G02850,241.5093658,-0.397301612,0.163845094,-2.4248612,0.015314241,0.034930286,BGLU11,protein_coding,BGLU11;protein_coding;Beta-glucosidase 11 
AT1G02860,177.6853001,0.628910383,0.128304253,4.901711124,9.50E-07,5.53E-06,BAH1,protein_coding,BAH1;protein_coding;E3 ubiquitin-protein ligase BAH1 
AT1G02870,11.30392431,-0.127242239,0.482895605,-0.263498441,0.792166425,0.855158977,,protein_coding,protein_coding;At1g02870 
AT1G02890,304.5050677,0.08135737,0.135243519,0.60156206,0.54746569,0.656603577,,protein_coding,protein_coding;AAA-type ATPase family protein 
AT1G02900,62.47991353,0.616199322,0.282486351,2.181341931,0.029158135,0.060838974,RALF1,protein_coding,RALF1;protein_coding;RALFL1 
AT1G02910,54.51685431,-0.14356457,0.279895707,-0.512921659,0.608006122,0.709109861,LPA1,protein_coding,LPA1;protein_coding;Protein LOW PSII ACCUMULATION 1; chloroplastic 
AT1G02920,872.1481809,0.255779932,0.088623312,2.886147306,0.003899896,0.010522765,GSTF7,protein_coding,GSTF7;protein_coding;Glutathione S-transferase F7 
AT1G02930,324.9033888,-0.128690315,0.115167011,-1.117423417,0.263813327,0.37635877,GSTF6,protein_coding,GSTF6;protein_coding;Glutathione S-transferase F6 
AT1G02940,9158.671486,-2.207254823,0.304317327,-7.253135558,4.07E-13,6.62E-12,ATGSTF5,protein_coding,ATGSTF5;protein_coding;glutathione S-transferase (class phi) 5 
AT1G02950,560.5516358,0.419808666,0.104045588,4.034853109,5.46E-05,0.000223755,ATGSTF4,protein_coding,ATGSTF4;protein_coding;glutathione S-transferase F4 
AT1G02952,935.993033,-0.035961957,0.111560428,-0.322354057,0.747184485,0.821385674,,lncRNA,lncRNA;other RNA 
AT1G02960,478.0203249,-0.105227101,0.088105099,-1.194336109,0.232346518,0.341203624,,protein_coding,protein_coding;Kinetochore protein 
AT1G02965,347.4470947,0.10817774,0.120587467,0.897089412,0.369671208,0.488611728,,protein_coding,protein_coding;unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02960.3); Has 8 Blast hits to 8 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 8; Viruses - 0; Other Eukaryotes - 0 (source: NC /.../nk). 
AT1G02970,616.5231659,-0.378058775,0.245308437,-1.541156838,0.123278619,0.204224535,WEE1,protein_coding,WEE1;protein_coding;Wee1-like protein kinase 
AT1G02980,1203.551749,0.160555184,0.072212107,2.223383188,0.026189972,0.055540082,CUL2,protein_coding,CUL2;protein_coding;Cullin-2 
AT1G02990,2.069969634,-0.482210937,1.32337178,-0.36438055,0.715573857,0.797246648,,protein_coding,protein_coding;BEST Arabidopsis thaliana protein match is: CW-type Zinc Finger (TAIR:AT3G62900.1); Has 5847 Blast hits to 4410 proteins in 438 species: Archae - 17; Bacteria - 452; Metazoa - 2463; Fungi - 354; Plants - 306; Viruses - 11; Other Eukaryotes - 2244 (s /.../ NCBI BLink). 
AT1G03030,5.319847519,-0.649867447,0.750076559,-0.866401487,0.386270029,0.505440242,,protein_coding,protein_coding;At1g03030 
AT1G03040,78.83791581,0.390072818,0.238695914,1.634183054,0.10222042,0.175563123,,protein_coding,protein_coding;basic helix-loop-helix (bHLH) DNA-binding superfamily protein 
